otuId	R.101	R.103	R.112	R.113	R.14	R.16	R.21	R.24	R.243	R.245	R.246	R.247	R.24G	R.25	R.252	R.253	R.260	R.27	R.313	R.36	R.4	R.416	R.418	R.419	R.41B	R.41D	R.42	R.420	R.424	R.488	R.50	R.512	R.513	R.514	R.517	R.524	R.526	R.527	R.534	R.542	R.55	R.558	R.56	R.563	R.565	R.566	R.567	R.569C	R.569Z	R.57	R.570	R.571	R.575	R.577	R.578	R.579	R.58	R.585	R.585T	R.59	R.6	R.60	R.600	R.61	R.67	R.69	R.72	R.74	R.76	R.79	R.82	R.87	R.88	R.9	R.90	R.91	R.93	R.94	R.B001	R.B002	R.B003	R.B583
OTU_41079	7.71E-05	0	0	0.000359786	0	2.57E-05	0.000205592	0	0.000154194	0.000128495	2.57E-05	0.000179893	0	7.71E-05	0.000128495	2.57E-05	0	0.000205592	5.14E-05	0.00025699	5.14E-05	0	0	5.14E-05	2.57E-05	0	0.000231291	5.14E-05	0	0	5.14E-05	0	0	0	2.57E-05	0.000102796	0	0	0.000154194	0.000102796	0	5.14E-05	2.57E-05	5.14E-05	0	0	0.000179893	0.000205592	0.000565378	5.14E-05	0	5.14E-05	0	0	0	0.000334087	2.57E-05	0.000102796	0.000128495	0	0	2.57E-05	0	2.57E-05	2.57E-05	7.71E-05	2.57E-05	0.000231291	2.57E-05	5.14E-05	5.14E-05	0	2.57E-05	2.57E-05	0.000231291	2.57E-05	0	2.57E-05	0.000591077	0.001516242	7.71E-05	2.57E-05
OTU_41080	0.000102796	0	0.000154194	0.000231291	0	0	2.57E-05	0	7.71E-05	7.71E-05	0	0.000231291	0	5.14E-05	7.71E-05	0	0	0.000179893	7.71E-05	5.14E-05	7.71E-05	0	0	5.14E-05	7.71E-05	0.000179893	5.14E-05	5.14E-05	0	0	2.57E-05	5.14E-05	5.14E-05	0	0	5.14E-05	5.14E-05	0	7.71E-05	5.14E-05	0	0	5.14E-05	2.57E-05	0	5.14E-05	5.14E-05	0.000154194	0.000334087	0.000102796	0	0	0	0	0	0.000128495	0	0	0	2.57E-05	5.14E-05	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	5.14E-05	0.000154194	2.57E-05	2.57E-05	0.000102796	0	0.000282689	2.57E-05	2.57E-05	0	0.000102796	0.000462582	5.14E-05	5.14E-05
OTU_41086	0	5.14E-05	0	0	0	0	7.71E-05	2.57E-05	0	2.57E-05	0	5.14E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0.000102796	0	5.14E-05	0	0	0	0	0.000308388	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0.000102796	0	0	0	2.57E-05	0.000102796	0	0	5.14E-05	0	0	0	7.71E-05	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0.000128495	0	0	2.57E-05	0	0.00025699	0	2.57E-05	0	0.000205592	0.000385485	5.14E-05	2.57E-05
OTU_41087	0	0	5.14E-05	0	2.57E-05	0	7.71E-05	0	0	7.71E-05	0.000154194	0	2.57E-05	7.71E-05	0	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	7.71E-05	0	0.000102796	7.71E-05	0	0	0	2.57E-05	0.000179893	0	0	2.57E-05	0	0	0	0	0.000102796	7.71E-05	0.000128495	0	0	0	0.000128495	0	0.000179893	0.000231291	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	5.14E-05	0	0.000102796	0.000154194	0.000154194	0.000128495	0.000154194	2.57E-05	0	2.57E-05	0.000128495	0.000102796	2.57E-05	2.57E-05	5.14E-05	0	2.57E-05	0	7.71E-05	0.000102796	2.57E-05	5.14E-05
OTU_41089	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05
OTU_41096	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41122	5.14E-05	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	0	5.14E-05	0	0	5.14E-05	0	0	0.000154194	0	5.14E-05	0	0	0	0	0.000102796	0.000205592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0	7.71E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0.000179893	0	2.57E-05	0	0	0	0	0
OTU_41124	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0	0
OTU_41129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0.000128495	0	5.14E-05	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	2.57E-05	0	7.71E-05	0	0	0	0	0	0	7.71E-05	0	0	0
OTU_41132	0	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0.000205592	5.14E-05	0	7.71E-05	0	2.57E-05	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	5.14E-05	7.71E-05	2.57E-05	0	2.57E-05	0	0	0	0.000205592	0	0	2.57E-05	2.57E-05	0	0	5.14E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0.00025699	0	0	0	0.000102796	0	0	0	7.71E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	5.14E-05	5.14E-05	0	0	0	5.14E-05	0
OTU_41133	2.57E-05	0	0	0.000205592	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	7.71E-05	0	0	7.71E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0.000128495	2.57E-05	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0.000128495	0	2.57E-05
OTU_41139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	7.71E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_41143	0	0	0	0	0	0	0.000102796	0	2.57E-05	2.57E-05	5.14E-05	0	0	0	0	0	2.57E-05	0.000179893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0.000796669	0	0	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	0.000745271	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41146	7.71E-05	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0.000102796	0	0	5.14E-05	0	0	0	2.57E-05	0	0.000128495	0	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	7.71E-05	0	0	5.14E-05	0	0	0.000334087	0	0	0	0	0	5.14E-05	0.000205592	7.71E-05	0	0	0	0	0.000102796	0	5.14E-05	0	0	0	0	2.57E-05	0	0.000385485	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	2.57E-05	0	5.14E-05	0
OTU_41148	0	0	0	0.000282689	0	2.57E-05	7.71E-05	0	0	0.000102796	0	0	0	0	0	0	0	0.00025699	0	0	0.009405839	0	0	0	0.000848067	0	0	0	0	0	0.000385485	5.14E-05	0	0	0	0	0.000128495	0	2.57E-05	0.002235814	0	0	0.000128495	0	0	0	0.00025699	2.57E-05	2.57E-05	0.000693873	0	0	0	0	0	0.000308388	0	0	0	0	0.000102796	0	0	5.14E-05	0.004985609	5.14E-05	0	5.14E-05	0	2.57E-05	0	0	0.000925164	0.000745271	0.000102796	0.000616776	0	5.14E-05	7.71E-05	0	0	0.000488281
OTU_41150	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0.000359786	0	5.14E-05	0	0	5.14E-05	0.000385485	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	2.57E-05	0.000385485	2.57E-05	0	0	0.000154194	0	0	0	0.000102796	0	0	0.000128495	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	0	0	0.000205592	0	0	2.57E-05	7.71E-05	0	0	0.000102796	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0
OTU_41151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41159	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41161	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	7.71E-05	0	5.14E-05	0	0	0.000231291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0
OTU_41162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0
OTU_41163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41172	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41183	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	7.71E-05	0	0	0
OTU_41192	0.000282689	0	0	7.71E-05	0	0	0	0	2.57E-05	0	0	0	7.71E-05	0	2.57E-05	2.57E-05	0	0	0	0.000128495	0	0	0	0	0	0	0	2.57E-05	7.71E-05	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	5.14E-05	0	0	0	0.000102796	2.57E-05	0	0	0	0	0
OTU_41196	0	0	0.000205592	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0.000308388	0	0	0	0	0.000102796	2.57E-05	0	0	2.57E-05	0	0.000128495	0	0	0	0	2.57E-05	2.57E-05	0.000822368	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	5.14E-05	2.57E-05	0	0	0	0.000102796	0
OTU_41199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0.000179893	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0
OTU_41207	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41212	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41264	0	0	5.14E-05	5.14E-05	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	2.57E-05	0
OTU_41267	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0.000128495	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_41275	0.000719572	0	0.000411184	2.57E-05	0	2.57E-05	0	0	0	0.000154194	0	0	2.57E-05	2.57E-05	5.14E-05	0.000102796	0	5.14E-05	5.14E-05	0.000436883	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0.000102796	0	2.57E-05	7.71E-05	0	0	0	0	2.57E-05	5.14E-05	0	5.14E-05	0	0	0	5.14E-05	0	0	0	7.71E-05	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	5.14E-05	0	5.14E-05	0	0	0	0.000154194	0	2.57E-05	0	0	0	0
OTU_41281	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0
OTU_41285	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41292	0	0	0	0	0	0	5.14E-05	5.14E-05	5.14E-05	0	7.71E-05	5.14E-05	2.57E-05	0	7.71E-05	0	0	2.57E-05	5.14E-05	0	7.71E-05	0	0	0	2.57E-05	5.14E-05	0.000102796	0.00025699	7.71E-05	0	0	0	0	0	5.14E-05	0.000128495	5.14E-05	0.000128495	5.14E-05	0.000128495	0.000154194	5.14E-05	0.000102796	0	0	0	2.57E-05	0	0	0.000154194	0	0	0	0	0.000128495	5.14E-05	2.57E-05	5.14E-05	0	0.000179893	7.71E-05	0.000128495	0	2.57E-05	0.000154194	7.71E-05	0	5.14E-05	2.57E-05	0	0.00025699	0.000179893	0.000642475	0.000128495	5.14E-05	0	0	0	0.000128495	0	7.71E-05	5.14E-05
OTU_41293	7.71E-05	0	0	5.14E-05	0	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	0	5.14E-05	0	7.71E-05	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	7.71E-05	5.14E-05	0	2.57E-05	7.71E-05	0	0	5.14E-05	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	0	5.14E-05	2.57E-05	0	5.14E-05	0	2.57E-05	7.71E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	7.71E-05	0	0	0	0	0	0	0	0	5.14E-05	0	5.14E-05	0
OTU_41298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0
OTU_41308	7.71E-05	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0.000179893	0	5.14E-05	0	0	0.000179893	2.57E-05	0	0.000102796	0	7.71E-05	0.000102796	0	0	5.14E-05	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0.000102796	0	2.57E-05	0	5.14E-05	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	5.14E-05	0	5.14E-05	2.57E-05	2.57E-05	0	5.14E-05	2.57E-05	7.71E-05	2.57E-05	5.14E-05	2.57E-05	0	0	0	5.14E-05	0	0
OTU_41310	5.14E-05	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0.000179893	0	0.000668174	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0.000102796	2.57E-05	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0
OTU_41325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0
OTU_41339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0
OTU_41340	0	0	0	0	0	0	0	0	7.71E-05	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0.000102796	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41341	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_41349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0
OTU_41351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_41360	0	0	5.14E-05	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0.00025699	0	0	0	0	2.57E-05	0.000488281	2.57E-05	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0
OTU_41363	0	5.14E-05	0	2.57E-05	2.57E-05	0	0.000102796	0.000179893	5.14E-05	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	5.14E-05	0.000334087	0	0	0	0.000411184	0	0	0	2.57E-05	0	0.000128495	0.000128495	0	0	2.57E-05	0.000102796	0.000102796	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0.000128495	0	0.000154194	0	0.00051398	0.000128495	0	0.000411184	0	0.000128495	0	5.14E-05	0	0	0	7.71E-05	7.71E-05	0	7.71E-05	0	0.000102796	0	0	0	5.14E-05	2.57E-05	0	0	0	0.000102796	7.71E-05	0	0
OTU_41364	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_41371	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	2.57E-05	0	0	0	0	7.71E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0
OTU_41372	0	0	0.000154194	5.14E-05	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0.00025699	0	0	0	0	0	0.000128495	0	0	0	0	7.71E-05	0	0	2.57E-05	0	7.71E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	0.000102796	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0
