otuId	RJ.101	RJ.103	RJ.112	RJ.113	RJ.14	RJ.16	RJ.21	RJ.24	RJ.243	RJ.245	RJ.246	RJ.247	RJ.24G	RJ.25	RJ.252	RJ.253	RJ.260	RJ.27	RJ.313	RJ.36	RJ.4	RJ.416	RJ.418	RJ.419	RJ.41B	RJ.41D	RJ.42	RJ.420	RJ.424	RJ.488	RJ.50	RJ.512	RJ.513	RJ.514	RJ.517	RJ.524	RJ.526	RJ.527	RJ.534	RJ.542	RJ.55	RJ.558	RJ.56	RJ.563	RJ.565	RJ.566	RJ.567	RJ.569C	RJ.569Z	RJ.57	RJ.570	RJ.571	RJ.575	RJ.577	RJ.578	RJ.579	RJ.58	RJ.59	RJ.6	RJ.60	RJ.600	RJ.61	RJ.67	RJ.69	RJ.72	RJ.74	RJ.76	RJ.79	RJ.82	RJ.87	RJ.88	RJ.9	RJ.90	RJ.91	RJ.93	RJ.94	RJ.B001	RJ.B002	RJ.B003	RJ.B583	RJ.B585	RJ.B585T
OTU_51890	2.57E-05	7.71E-05	0	0	0.000205592	0	0	5.14E-05	0	2.57E-05	0	0	7.71E-05	0.000154194	0	0	0	5.14E-05	2.57E-05	0	0	0	5.14E-05	0	5.14E-05	0	2.57E-05	0.000154194	0	2.57E-05	7.71E-05	0	0	0	0	7.71E-05	0	0	5.14E-05	7.71E-05	5.14E-05	0	5.14E-05	2.57E-05	2.57E-05	0	0.000154194	0	0.000154194	2.57E-05	5.14E-05	0.000102796	2.57E-05	5.14E-05	0.000154194	0.000128495	0.000179893	2.57E-05	2.57E-05	0.000154194	2.57E-05	5.14E-05	0.000231291	0	0	5.14E-05	0.000231291	0.000154194	0.000282689	0.000128495	0	5.14E-05	2.57E-05	0	2.57E-05	5.14E-05	0.000154194	5.14E-05	0.000102796	2.57E-05	5.14E-05	0.000205592
OTU_51898	5.14E-05	0	0	0	0	7.71E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	5.14E-05	0	0	0	0	0	7.71E-05	0	5.14E-05	0	0	0	0	5.14E-05	0	0	0	7.71E-05	5.14E-05	5.14E-05	0.000102796	5.14E-05	5.14E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	7.71E-05	0	0	0	0	0	2.57E-05	0	0.000102796	5.14E-05	2.57E-05
OTU_51916	2.57E-05	0	0	0	7.71E-05	2.57E-05	0	5.14E-05	2.57E-05	5.14E-05	0	2.57E-05	5.14E-05	0	0	0	2.57E-05	0.00025699	0	7.71E-05	2.57E-05	0	0	0.000102796	0	0	0.000102796	7.71E-05	7.71E-05	0.000128495	0.000179893	0	5.14E-05	0	0	5.14E-05	2.57E-05	2.57E-05	2.57E-05	5.14E-05	0.000154194	7.71E-05	0.000102796	7.71E-05	5.14E-05	0.000128495	0.000205592	0.000102796	0	2.57E-05	7.71E-05	0	0	0.000102796	0.000179893	5.14E-05	7.71E-05	0	5.14E-05	5.14E-05	0	5.14E-05	5.14E-05	0	2.57E-05	2.57E-05	0.000102796	0.000128495	2.57E-05	7.71E-05	5.14E-05	7.71E-05	7.71E-05	7.71E-05	2.57E-05	2.57E-05	5.14E-05	7.71E-05	0.000179893	2.57E-05	0	2.57E-05
OTU_51919	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	7.71E-05	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	7.71E-05	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	5.14E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51925	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	2.57E-05	7.71E-05	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	7.71E-05	0	0	2.57E-05	0	0	5.14E-05	5.14E-05	0	0	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0
OTU_51928	0	0	0	0	7.71E-05	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	0	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0.000102796	0	0	0	0	7.71E-05	0	0	2.57E-05	0	0	0	0	5.14E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	5.14E-05	0	5.14E-05	0	7.71E-05	0
OTU_51931	0.005062706	0.00105366	0.007940995	0.0025956	2.57E-05	0.000179893	0.03073602	5.14E-05	0.00285259	0.004574424	0.003469367	0.000154194	0	0	0.00025699	0.002467105	0.004754317	0	0.004831414	7.71E-05	5.14E-05	0.004034745	7.71E-05	0.000616776	2.57E-05	2.57E-05	0.000102796	0	2.57E-05	2.57E-05	0	2.57E-05	5.14E-05	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	7.71E-05	0.000128495	2.57E-05	0.000128495	0.000102796	0	0	0	0	0	5.14E-05	0.000539679	0	0	0.000436883	0	0	7.71E-05	0	5.14E-05	2.57E-05	0	7.71E-05	5.14E-05	0	0.000231291	0.018323396	2.57E-05	0	7.71E-05	0.004857113	0.001156456	7.71E-05	0.016344572	0.001130757	0.000205592	0.001696135	0	0	0	0	0	0
OTU_51935	0	0	2.57E-05	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	7.71E-05	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0.000282689	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	5.14E-05	0	2.57E-05
OTU_51963	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	2.57E-05	0.000102796	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	5.14E-05	7.71E-05	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	5.14E-05	0	2.57E-05	0	7.71E-05	2.57E-05	0	0.000128495	0	0	0	0	0.000179893	0.000179893	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0.000102796	0
OTU_51966	0.001284951	0.000565378	0.000796669	0.001619038	2.57E-05	0	0.00598787	2.57E-05	0.001644737	0.001439145	0.001850329	0.001670436	0	0	0.002184416	0.001644737	0.001156456	2.57E-05	0.001207854	5.14E-05	0	0.00131065	0	0.00051398	5.14E-05	5.14E-05	0	0	2.57E-05	0	7.71E-05	7.71E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	2.57E-05	7.71E-05	0	0.002878289	2.57E-05	2.57E-05	0.004497327	0	0	5.14E-05	0	0	0	0	0	0	0.000102796	0.000179893	0.021715666	0	2.57E-05	0	0.000950863	0.000231291	0	0.004548725	0.000205592	0.001002262	0.000539679	5.14E-05	5.14E-05	2.57E-05	0	0	5.14E-05
OTU_51967	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	7.71E-05	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	7.71E-05	0	2.57E-05	0	0	0	5.14E-05	0.000154194	0	0	0.000102796	2.57E-05	0	0	5.14E-05	0	5.14E-05	0	7.71E-05	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	5.14E-05	2.57E-05	0	0	0.001233553	0	2.57E-05	0.000308388	0	0	7.71E-05	0	0	0	0	0	0
OTU_51976	0	0	0	0	0	2.57E-05	0	0.000205592	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0.000102796	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	7.71E-05	2.57E-05	2.57E-05	0	0	2.57E-05	0	5.14E-05	2.57E-05	0	0.000102796	0	0	5.14E-05	2.57E-05	5.14E-05	2.57E-05	2.57E-05	5.14E-05	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	5.14E-05
OTU_51981	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154194	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	2.57E-05	2.57E-05	0	0	0.000205592	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0
OTU_51985	0	0	5.14E-05	0	2.57E-05	5.14E-05	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0.000385485	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	5.14E-05	5.14E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0.000179893	2.57E-05	0	5.14E-05	0	0	2.57E-05	5.14E-05	5.14E-05
OTU_51988	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	7.71E-05	2.57E-05	0	0	7.71E-05	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	5.14E-05
OTU_51993	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	5.14E-05	0	2.57E-05	0	5.14E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	2.57E-05	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_51996	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	5.14E-05	0.000411184	0	5.14E-05	2.57E-05	0	5.14E-05	2.57E-05	0.000179893	2.57E-05	0	0	2.57E-05	0	0	0	0.000462582	0	0.000128495	0	0	0	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0
OTU_51999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52002	2.57E-05	7.71E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0.000179893	0	2.57E-05	7.71E-05	0	0.000179893	0	2.57E-05	0.000231291	2.57E-05	0.000102796	0	5.14E-05	0	7.71E-05	0.000231291	7.71E-05	0.000128495	0	0.000154194	0.000308388	0.000128495	0.000154194	0.000539679	7.71E-05	0.000308388	5.14E-05	0	5.14E-05	0	0.000102796	0	0.000128495	7.71E-05	7.71E-05	2.57E-05	5.14E-05	0.000102796	0.000436883	0.000102796	0.000128495	0.000128495	2.57E-05	7.71E-05	2.57E-05	5.14E-05	0	5.14E-05	0.000334087	0.000128495	0.000102796	0	5.14E-05	5.14E-05	5.14E-05	5.14E-05	2.57E-05	0	0.000154194	2.57E-05	0.000359786	0.000925164	2.57E-05	0	2.57E-05	0.000179893	0.000128495	2.57E-05	7.71E-05	5.14E-05	0.000102796	7.71E-05	2.57E-05	7.71E-05	0.000102796
OTU_52007	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	2.57E-05	0	5.14E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	7.71E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	5.14E-05	5.14E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	0.000154194	0	0.000102796	0	7.71E-05	0.000154194
OTU_52008	2.57E-05	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0.000102796	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	7.71E-05	0	0	0	0.000102796	0	0	0	0	7.71E-05	0
OTU_52016	0	0	0	0	7.71E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0.000205592	2.57E-05	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	7.71E-05	0	2.57E-05	2.57E-05	5.14E-05	2.57E-05	2.57E-05	0	0	0	5.14E-05	5.14E-05	0.000128495	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0.000128495	2.57E-05	0.000154194	7.71E-05	0	0.000359786	0	0	2.57E-05	0	0.000102796	0	7.71E-05	0	0	5.14E-05
OTU_52018	0	5.14E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	5.14E-05	0.000128495	0	0	0	0	0	0	0	0	2.57E-05	0.000102796	0.000179893	2.57E-05	0	0	0	5.14E-05	0.000179893	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	7.71E-05	0	0.000102796	5.14E-05	0	0	0	0	2.57E-05	5.14E-05	0	5.14E-05	0	0	0	2.57E-05	0	0	0	5.14E-05	2.57E-05	2.57E-05	0.000616776	5.14E-05	0	0	2.57E-05	0	0	0	5.14E-05	0	0.000128495	0	0	0
OTU_52028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0
OTU_52029	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	7.71E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	7.71E-05	2.57E-05	0	0	0.000154194	0	0	0	0	0	5.14E-05	2.57E-05	5.14E-05
OTU_52035	0.000205592	0.000205592	0.000205592	0.000179893	0	0	0.000102796	0	0.000231291	0.000102796	0.000282689	0.000205592	2.57E-05	0	0.000231291	0.000154194	0.00025699	0	0.000128495	0	0	0.000154194	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	7.71E-05	7.71E-05	0	5.14E-05	2.57E-05	0.000231291	0.000205592	0	0	0	0	0	0
OTU_52045	0	5.14E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	5.14E-05	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	5.14E-05	5.14E-05	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	5.14E-05	0	5.14E-05	0	5.14E-05	0	5.14E-05	0	2.57E-05	2.57E-05	5.14E-05	5.14E-05	0	0	0	0	0	0	2.57E-05	0	2.57E-05	7.71E-05	0.000102796	5.14E-05	7.71E-05	0	0	5.14E-05	5.14E-05	0	5.14E-05	7.71E-05	0	2.57E-05	0	2.57E-05	2.57E-05	5.14E-05	0	2.57E-05	2.57E-05	0
OTU_52054	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	5.14E-05	0.000102796	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0.000102796	0	0	0	0	0	7.71E-05	2.57E-05	5.14E-05	0	0	2.57E-05	2.57E-05	0.000128495	5.14E-05	0	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0.000205592	0	0	2.57E-05	0	2.57E-05	7.71E-05	5.14E-05	0.000205592	7.71E-05	0	7.71E-05	0.000231291	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	2.57E-05	0
OTU_52058	0	0	0	0	5.14E-05	0	0	7.71E-05	7.71E-05	0	0	2.57E-05	7.71E-05	2.57E-05	0	0	2.57E-05	0.00025699	2.57E-05	5.14E-05	0	2.57E-05	0.000154194	5.14E-05	0	0	5.14E-05	0	0.000179893	0.000436883	0.000462582	5.14E-05	0.000205592	0.000102796	2.57E-05	0	0	5.14E-05	0	0	0	5.14E-05	2.57E-05	7.71E-05	5.14E-05	7.71E-05	2.57E-05	0.00025699	2.57E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	7.71E-05	0	2.57E-05	0	0	0	0	0	7.71E-05	2.57E-05	0.000231291	2.57E-05	0	0.00025699	5.14E-05	0	0	2.57E-05	7.71E-05	0	0	0.000231291	0.000179893	2.57E-05	0	2.57E-05	0
OTU_52059	0	0	0	0	0.000128495	2.57E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	7.71E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	5.14E-05	0	5.14E-05	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	7.71E-05	2.57E-05	0	0	0	0	5.14E-05	2.57E-05	0	0	5.14E-05	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0
OTU_52068	0	0	0	0	0.000154194	2.57E-05	0	0	7.71E-05	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0.000102796	0	0.000154194	0	0.000154194	0	7.71E-05	0	0	5.14E-05	0	2.57E-05	0	7.71E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	7.71E-05	0	2.57E-05	0	2.57E-05	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	5.14E-05	0	0.000102796	2.57E-05	7.71E-05	0.000128495	2.57E-05	0	2.57E-05	0	0	7.71E-05	7.71E-05	0	0	7.71E-05	2.57E-05	0	2.57E-05	2.57E-05	5.14E-05	0	5.14E-05	0.000179893
OTU_52070	0	0	0	0	0.00025699	5.14E-05	0	0	5.14E-05	0	0	0	2.57E-05	7.71E-05	0	0	0	5.14E-05	0	7.71E-05	0	0	0	0.000128495	2.57E-05	0	0	0.000179893	2.57E-05	2.57E-05	5.14E-05	7.71E-05	0	7.71E-05	0	0.000154194	5.14E-05	0	2.57E-05	0	0	0	2.57E-05	7.71E-05	2.57E-05	0	2.57E-05	0	0.000154194	0	2.57E-05	0	2.57E-05	7.71E-05	0.000102796	0.000128495	0.000128495	5.14E-05	2.57E-05	7.71E-05	0	2.57E-05	0	5.14E-05	5.14E-05	0	0.000205592	2.57E-05	0.000154194	7.71E-05	0	5.14E-05	0.000128495	0	0	5.14E-05	0.000179893	0	0.000282689	0	0.00025699	0.000308388
OTU_52072	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	5.14E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0.000154194	0	0	0
OTU_52084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0.000102796	2.57E-05	0	0	0
OTU_52087	0	0	0	2.57E-05	5.14E-05	0	0	5.14E-05	2.57E-05	0	0	0	5.14E-05	0	2.57E-05	2.57E-05	0	2.57E-05	0	5.14E-05	0	0	2.57E-05	5.14E-05	5.14E-05	5.14E-05	0	7.71E-05	0	0	2.57E-05	0	0	2.57E-05	0.000102796	0	0	0.000128495	0	0	0	0	0.000128495	2.57E-05	0	2.57E-05	5.14E-05	0	0	5.14E-05	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	0	0	0.000102796	0	0	0	7.71E-05	2.57E-05	0	5.14E-05	5.14E-05	0.00025699	0	0	2.57E-05	0	0	2.57E-05	0	0.000128495	0.000102796	7.71E-05	5.14E-05	0	0
OTU_52089	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0.000102796	7.71E-05	5.14E-05	0	7.71E-05	0	5.14E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	5.14E-05	7.71E-05	2.57E-05	0	0	7.71E-05	5.14E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0.000128495	2.57E-05	5.14E-05	0	0	0	0	0	0	0	2.57E-05	7.71E-05	7.71E-05	0	0	0
OTU_52094	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	0	0	5.14E-05	0	2.57E-05	0	7.71E-05	0	0	0
OTU_52098	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0.000154194	0	0	0	0	7.71E-05	2.57E-05	0	0	7.71E-05	2.57E-05	0.000102796	2.57E-05	2.57E-05	5.14E-05	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	7.71E-05	0	0	0
OTU_52103	2.57E-05	0	5.14E-05	0.000102796	5.14E-05	0.000128495	0	0.000179893	7.71E-05	0	0	0	0	0	0	0	0	0.000231291	0	0.000154194	5.14E-05	0	0	0	2.57E-05	0	0.000154194	2.57E-05	5.14E-05	5.14E-05	7.71E-05	0.000231291	0.00025699	0.000128495	0.000231291	0.000154194	0.000128495	0.000334087	2.57E-05	0.000154194	0.000334087	0.000334087	0.000179893	0.000282689	5.14E-05	0.000154194	7.71E-05	7.71E-05	0.000128495	7.71E-05	0	5.14E-05	0.000102796	5.14E-05	2.57E-05	0.000128495	7.71E-05	0.000231291	0.000154194	0	5.14E-05	0.000128495	0.000205592	0.000308388	0.000411184	0	2.57E-05	5.14E-05	2.57E-05	0	0.000154194	0.000179893	7.71E-05	2.57E-05	0	0	7.71E-05	0.000102796	2.57E-05	0.000128495	0.000102796	7.71E-05
OTU_52112	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0.000179893	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	5.14E-05	5.14E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	2.57E-05	0	2.57E-05	2.57E-05
OTU_52117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0
OTU_52122	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	5.14E-05	0	0	5.14E-05	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	7.71E-05	0	2.57E-05	0	5.14E-05	0	5.14E-05	0	0	7.71E-05	0	0	0	0	0	0	0	2.57E-05
OTU_52185	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	0.000154194	0	2.57E-05	0	5.14E-05	0	0	0	0	5.14E-05	0	5.14E-05	5.14E-05	0	0	0.000128495	0	0	0	5.14E-05	0	0	5.14E-05	0	0	2.57E-05	0	5.14E-05	7.71E-05	2.57E-05	0	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0
